tile_id,caption_lr,caption_sr,caption_gt_rs,bleu1_lr,bleu1_sr,rouge1_lr,rouge1_sr,tfidf_lr,tfidf_sr
tile_0157,a pink and blue star with a black background,a pink lake,a large green area with a small lake,0.3333333333333333,0.12591706855837456,0.35294117647058826,0.36363636363636365,0.0845798608014702,0.1757860783933462
tile_0158,a blur of a tree in the background,a red and yellow substance,a small boat is floating in the water,0.375,0.10976232721880529,0.375,0.15384615384615385,0.18443191662261305,0.0
tile_0159,a green and white object in the sky,a green patch of grass,a large green field with a small patch of grass,0.19470019576785122,0.36787944117144233,0.22222222222222224,0.6666666666666666,0.07244081925041986,0.5797386715376658
tile_0160,a black and white cat,a close up of a piece of green moss,a small pond with a small green plant in it,0.07357588823428847,0.2982797722714565,0.13333333333333333,0.3157894736842105,0.0,0.05629715757507138
tile_0161,a white bird is flying over a green field,a field with a large green field and a small hill,a plane flying over a beach with a body of water,0.35588329018524795,0.36363636363636365,0.39999999999999997,0.36363636363636365,0.15592892548708362,0.05992996822422367
tile_0162,a green and white cat,a bird ' s eye view of a field,a large body of water,0.2,0.2222222222222222,0.20000000000000004,0.3076923076923077,0.0,0.12735952979479354
tile_0163,a close up of a person ' s eye,a small island with a small boat in the water,a sandy beach,0.11111111111111109,0.10000000000000002,0.18181818181818182,0.15384615384615383,0.0,0.0
tile_0164,a black and white cat,a piece of cake,a piece of cake,0.2,1.0,0.22222222222222224,1.0,0.0,1.0000000000000002
tile_0165,a black and white cat with a black tail,a bird flying in the sky,a white plate with a green leaf on it,0.4444444444444444,0.10108844328543891,0.4444444444444444,0.13333333333333333,0.14587439082056453,0.0
tile_0166,a close up of a pair of green eyes,a close up of a piece of cake,a river with a green area in the middle,0.3333333333333333,0.22062422564614886,0.3333333333333333,0.23529411764705882,0.06804963087832473,0.0
tile_0167,a green and white diamond,an aerial view of the river and surrounding land,an aerial view of the river and farmland,0.10976232721880529,0.7777777777777778,0.15384615384615385,0.823529411764706,0.09867961797986956,0.7060777744337089
tile_0168,a green and white box with a red stripe,aerial view of the farm,an aerial view of the village of the village of the village of the village of the village of the village,0.0,0.03260976318269297,0.0,0.3076923076923077,0.0,0.4722363740766291
tile_0169,a blur of a building,aerial view of the site of the proposed site,an aerial view of the countryside,0.1637461506155964,0.4444444444444444,0.1818181818181818,0.5333333333333333,0.1362763414390864,0.47728504560381624
tile_0170,a red flower in a field,a field with a road and a small hill,an aerial view of the land in the amazon rainforest,0.08556951983876535,0.0,0.125,0.0,0.07970251181266945,0.0
tile_0171,a red and green plant,an aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.0,1.0,0.0,1.0,0.0,1.0
tile_0172,a green and white light shining through a window,aerial view of a green field,aerial view of a farm,0.11111111111111109,0.6666666666666666,0.14285714285714285,0.7272727272727272,0.0,0.5101490193104813
tile_0173,a blur of a person in a green shirt,an aerial view of a field with a small house,an aerial view of the farm and surrounding fields,0.11111111111111109,0.4,0.1111111111111111,0.4210526315789474,0.07397129483465995,0.31125746752705385
tile_0174,a white cat is sitting on a chair,aerial view of the fields,an aerial view of a green field,0.12500000000000003,0.40219202762138356,0.13333333333333333,0.5,0.0,0.38087260847594373
tile_0175,a green and white diamond,an aerial view of the river and surrounding farmland,an aerial view of the flooded area of the river,0.0,0.596559544542913,0.0,0.631578947368421,0.0,0.5800337443273426
tile_0176,a close up of a person ' s face,an aerial view of the river and surrounding land,a large body of water,0.2222222222222222,0.11111111111111109,0.3076923076923077,0.14285714285714285,0.1273595297947935,0.09269789668627057
tile_0177,a green and white striped pattern,a bird ' s eye view of a lake and a forest,a large body of water,0.16666666666666669,0.16666666666666669,0.1818181818181818,0.25000000000000006,0.0,0.1059921313509325
tile_0178,a green and white substance,a satellite image of the site of the proposed site,an aerial view of the site of the former home of the late king of the nile,0.0,0.24829265189570476,0.0,0.37037037037037035,0.0,0.6085680052399939
tile_0179,a blur of pink and green in the sky,a green wall with a white spot,a large area with a lot of land,0.2222222222222222,0.37151909989293497,0.23529411764705882,0.39999999999999997,0.07874460345594508,0.10163066979112656
tile_0180,a blur of pink flowers in the background,a green and purple background,a green tile with a white border,0.12500000000000003,0.26812801841425576,0.13333333333333333,0.3333333333333333,0.0,0.1273595297947935
tile_0181,a very colorful background with a lot of small flowers,a green and yellow colored background with a small patch of grass,a large green field with a few trees,0.3,0.3333333333333333,0.33333333333333326,0.4,0.0787446034559451,0.15064018498706513
tile_0182,a green and red background with a small amount of light,a green and purple colored granite wall,an aerial view of the amazon rainforest,0.0909090909090909,0.0,0.1111111111111111,0.0,0.06804963087832473,0.0
tile_0183,a white object with a green light on it,a small pond in the middle of a green field,a small lake in the middle of a green field,0.2982797722714565,0.9,0.3157894736842105,0.9,0.07244081925041986,0.7799154245579976
tile_0184,a black cat is sitting on a white surface,an aerial view of the site of the proposed site,a satellite image of the site of the proposed gold mine in the amazon rainforest,0.05704634655917688,0.36391839582758007,0.08333333333333334,0.48,0.0,0.5565597571411055
tile_0185,a green plant with a blue light in the middle,an aerial view of the area where the site of the proposed new school is located,an aerial view of the site of the former fort,0.10000000000000002,0.5,0.10000000000000002,0.6153846153846154,0.10657035539480768,0.6313507864897775
tile_0186,a green and white building,an aerial view of a farm and a river,a satellite image of the site of the proposed site,0.07357588823428847,0.19885318151430437,0.13333333333333333,0.2105263157894737,0.0,0.10998569993173557
tile_0187,a close up of a green and white striped pattern,a river running through a lush green countryside,a river that is in the middle of a field,0.3,0.2920502936517768,0.3,0.33333333333333326,0.06744304769296747,0.07874460345594508
tile_0188,a person ' s hand with a green nail,a river with a small island in the middle,a river with a bridge and a bridge over it,0.2982797722714565,0.39770636302860873,0.33333333333333326,0.4210526315789474,0.08176804146599938,0.14587439082056455
tile_0189,a black and white cat is sitting on a white surface,a bird is perched on a branch of a tree,a green patch of grass,0.0909090909090909,0.2,0.12500000000000003,0.26666666666666666,0.0,0.1059921313509325
tile_0190,a black and white cat laying on top of a bed,a close up of a piece of cake,a pink boat is floating in the water,0.0909090909090909,0.12500000000000003,0.10526315789473685,0.125,0.0,0.0
tile_0191,a person ' s hand with a green light on it,a small lake surrounded by trees,a flooded river in the middle of a city,0.18181818181818182,0.10108844328543891,0.2105263157894737,0.13333333333333333,0.0,0.0
tile_0192,a blur of a tree,a picture of a road with a stop sign,an aerial view of the amazon river in the amazon rainforest,0.060238842382440407,0.08897082254631197,0.12500000000000003,0.09999999999999999,0.08395966598126195,0.05664409592863685
tile_0193,a green grass field with a white background,a piece of cake with a green frosting on top,an aerial view of a beach and a forest,0.22062422564614886,0.3,0.23529411764705882,0.3157894736842105,0.0,0.07244081925041986
tile_0194,a dog is sitting on the grass,an aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.09306272250443651,1.0,0.11764705882352941,1.0,0.11521554337793123,1.0
tile_0195,a white cat sitting on top of a green chair,aerial view of the road from the air,an aerial view of the countryside,0.10000000000000002,0.5,0.125,0.5714285714285715,0.0787446034559451,0.4932150017451216
tile_0196,a blur of a building in the middle of a street,a painting of a green field with a small house,an aerial view of a farm in the countryside,0.36363636363636365,0.2,0.39999999999999997,0.2105263157894737,0.2989717866450615,0.07244081925041986
tile_0197,a blur of a red and white building,an aerial view of the site of the proposed site,a large field with a small house in the middle,0.19470019576785122,0.10000000000000002,0.22222222222222224,0.10000000000000002,0.0,0.09867961797986957
tile_0198,a white and black cat,a river with a red substance,a river with a small boat in it,0.10976232721880529,0.47768754038252614,0.15384615384615385,0.5714285714285715,0.0,0.26055567105626243
tile_0199,a white cat with a black nose,a large green tree,a river in the middle of a forest,0.24767939992862334,0.09196986029286058,0.26666666666666666,0.16666666666666666,0.0,0.0
tile_0200,a person is walking on a path through the woods,a river running through a lush green forest,a river with a boat in it,0.2,0.375,0.23529411764705882,0.39999999999999997,0.0,0.10163066979112656
tile_0201,a pile of green leaves,a large green cake,an aerial view of the area where the fire started,0.07357588823428847,0.0,0.13333333333333333,0.0,0.07970251181266944,0.0
tile_0202,a blur of pink and green in the background,a large green field,an aerial view of the site of the proposed site,0.19885318151430437,0.0,0.2105263157894737,0.0,0.2202881505618297,0.0
tile_0203,a blur of pink and green leaves,a green wall with a white and black paint,an aerial view of the land in the area where the property is located,0.05255420588163462,0.0,0.09523809523809523,0.0,0.048847834143217445,0.0
tile_0204,a blur of pink flowers in the background,a green and yellow marble tile,an aerial view of the area where the fire started,0.19470019576785122,0.0,0.22222222222222224,0.0,0.20062255882228108,0.0
tile_0205,a white ring on a green background,a green wall with a white line in the middle,an aerial view of the forest and river,0.0,0.10000000000000002,0.0,0.11111111111111112,0.0,0.06744304769296748
tile_0206,a white line is seen in the sky,a dirt road in the middle of a green field,an aerial view of a road in the middle of a forest,0.22744899739223753,0.5731115271545874,0.3,0.6363636363636365,0.12442854619985261,0.4552018457650675
tile_0207,a black and white photo of a person with a hat,aerial view of the site of the ancient roman city of pompuk,an aerial view of the site of the ancient site,0.0909090909090909,0.6666666666666666,0.09523809523809525,0.7272727272727272,0.09867961797986957,0.7603578035384273
tile_0208,a white house with a green roof,an aerial view of a farm in the countryside,an aerial view of the site of the ancient site,0.0,0.49713295378576094,0.0,0.5263157894736842,0.0,0.46348639791287216
tile_0209,a white and brown dog,an aerial view of a farm in the countryside,an aerial view of the site of the proposed site,0.0,0.49713295378576094,0.0,0.5263157894736842,0.0,0.46348639791287216
tile_0210,a man in a suit and tie is standing on a sidewalk,an aerial view of the site of the proposed site,an aerial view of a farm in the countryside,0.16666666666666669,0.5,0.1904761904761905,0.5263157894736842,0.0633548122219654,0.46348639791287216
tile_0211,a black and white cat sitting on top of a table,an aerial view of a farm in the middle of the country,an aerial view of a farm in the countryside,0.18181818181818182,0.6666666666666666,0.19999999999999998,0.761904761904762,0.0633548122219654,0.7296656172130196
tile_0212,a zebra is standing in the grass,a river running through a lush green forest,an aerial view of a river and a forest,0.10735389901075512,0.4412484512922977,0.125,0.47058823529411764,0.0,0.18443191662261307
tile_0213,a person ' s hand is shown in this image,a close up of a green and brown area,a flooded river in the amazon rainforest,0.2,0.11111111111111109,0.25,0.125,0.0845798608014702,0.0
tile_0214,a black belt with a white background,a piece of green moss,an aerial view of the mangrove and mangrove forest,0.0,0.08986579282344431,0.0,0.14285714285714285,0.0,0.08340941143953932
tile_0215,a black and white photo of a person ' s shadow,a piece of cake,a river in the amazon rainforest,0.0909090909090909,0.15163266492815836,0.125,0.2,0.0,0.0
tile_0216,a white and black striped pattern,a small river in the middle of a forest,a large lake surrounded by trees and water,0.23884377019126307,0.11111111111111109,0.28571428571428575,0.11764705882352941,0.09349477497536716,0.0
tile_0217,a woman with a green shirt and a black shirt,a view of a river and a forest,a large wave is coming in the water,0.10000000000000002,0.12500000000000003,0.11111111111111112,0.125,0.0,0.0
tile_0218,a green emerald with a white background,a small lake surrounded by a large green field,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0219,a blur of pink and green in the sky,a white bird flying over a green wall,a painting of a green field with a small tree,0.2982797722714565,0.2920502936517768,0.3157894736842105,0.33333333333333326,0.15592892548708362,0.0845798608014702
tile_0220,a black and white photo of a tree,a bird flying over a green hill,a river in the middle of a forest,0.375,0.24767939992862334,0.375,0.26666666666666666,0.09193998174078082,0.0
tile_0221,a person with a white shirt and a black shirt,a river in the middle of a green field,a river with a green field and trees,0.4,0.5555555555555556,0.4444444444444445,0.5882352941176471,0.15976420924144447,0.3041257418754935
tile_0222,a green and pink sky,a green wall with a white and black paint,an aerial view of the amazon rainforest,0.0,0.0,0.0,0.0,0.0,0.0
tile_0223,a blur of a green and white flower,a piece of green cake with a fork,an aerial view of the river and surrounding land,0.22062422564614886,0.11031211282307446,0.23529411764705882,0.11764705882352941,0.15976420924144447,0.07397129483465995
tile_0224,a green and white striped striped pattern,a piece of cake,a river running through a lush green forest,0.24767939992862334,0.09196986029286058,0.26666666666666666,0.16666666666666666,0.07874460345594508,0.0
tile_0225,a man in a white shirt,a white line in the middle of a green field,a river running through a lush green forest,0.23884377019126307,0.3,0.28571428571428575,0.33333333333333326,0.0,0.0787446034559451
tile_0226,a white line on the ground,a white line on the wall,a river with a boat in it,0.141080287481769,0.141080287481769,0.15384615384615383,0.15384615384615383,0.0,0.0
tile_0227,a white dog is walking on a path,a small lake surrounded by green trees,a river with a small house in the middle,0.22062422564614886,0.21470779802151024,0.23529411764705882,0.25,0.0,0.0845798608014702
tile_0228,a white circle on a green field,a river in the middle of a green field,a river running through a lush green forest,0.37151909989293497,0.4444444444444444,0.39999999999999997,0.47058823529411764,0.10163066979112657,0.18443191662261307
tile_0229,a white line on the ground,a river running through a lush green forest,a river running through a lush green forest,0.11942188509563156,1.0,0.14285714285714288,1.0,0.0,1.0000000000000002
tile_0230,a large rock with a small hole in the middle,a satellite image of a road in the countryside,an aerial view of the site of the proposed site,0.10000000000000002,0.19885318151430437,0.10000000000000002,0.2105263157894737,0.0986796179798696,0.23790309463326234
tile_0231,a black and white cat is standing on a white surface,an aerial view of a field with a plane flying over it,an aerial view of the site of the former military base,0.0,0.3333333333333333,0.0,0.34782608695652173,0.0,0.2629876397304469
tile_0232,a white and black cat,an aerial view of a farm in the middle of the country,an aerial view of the site of the proposed site,0.0,0.5833333333333334,0.0,0.6363636363636365,0.0,0.5537528826695526
tile_0233,a green and red colored background,a green and purple area,a large area with a lot of land and a lot of land,0.10380107463819924,0.12113791079679323,0.21052631578947367,0.33333333333333337,0.06056186021915365,0.15055696960204948
tile_0234,a white and black cat is standing in a room,aerial view of the fields,an aerial view of the site of the former site of the former site of the former site,0.0,0.059418862571467106,0.0,0.3478260869565218,0.0,0.4427873848628675
tile_0235,a man in a suit and tie is looking at something,aerial view of the fields,an aerial view of a green field,0.0909090909090909,0.40219202762138356,0.1111111111111111,0.5,0.0,0.38087260847594373
tile_0236,a blur of a person walking on a sidewalk,aerial view of the river,an aerial view of the site of the proposed site,0.09942659075715217,0.2943035529371539,0.10526315789473685,0.5333333333333333,0.11521554337793123,0.5250790579579575
tile_0237,a cat is walking on the sidewalk in the dark,a large body of water,an aerial view of the lake and surrounding land,0.10000000000000002,0.08986579282344431,0.10526315789473685,0.14285714285714285,0.1155574412102285,0.09269789668627058
tile_0238,a close up of a keyboard keyboard,a small lake surrounded by a large green field,a lake with a lot of water,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.375,0.09349477497536716,0.09349477497536716
tile_0239,a black and white cat,a close up of a piece of cake,a large body of water,0.2,0.25,0.20000000000000004,0.3076923076923077,0.0,0.22028815056182968
tile_0240,a black object on a white surface,a close up of a leaf with a blury background,a large waterfall,0.14285714285714285,0.10000000000000002,0.2,0.15384615384615383,0.0,0.0
tile_0241,a white cloud in the sky,a red and black bird,a man on a snowboard in the snow,0.35826565528689464,0.10976232721880529,0.42857142857142855,0.15384615384615385,0.22576484600261607,0.0
tile_0242,a green field,a cake with a slice missing,a person is flying a kite on a hill,0.045111761078870896,0.2021768865708778,0.16666666666666666,0.26666666666666666,0.0,0.0
tile_0243,a bird flying in the sky,a bird sitting on a rock,a blur of a mountain,0.16666666666666669,0.3333333333333333,0.1818181818181818,0.3636363636363636,0.0,0.0
tile_0244,a black and white cat,a person is skiing down a hill,a person is in the air,0.1637461506155964,0.42857142857142855,0.1818181818181818,0.4615384615384615,0.0,0.25233420143369617
tile_0245,a green field,a bird is flying over a green field,a large body of water,0.17113903967753066,0.12500000000000003,0.25,0.15384615384615385,0.0,0.0
tile_0246,a green mountain,a bird is perched on a branch of a tree,an aerial view of the site of the proposed site,0.0,0.10000000000000002,0.0,0.10000000000000002,0.0,0.10599213135093251
tile_0247,a green tree with white leaves,a green patch of land,a view of a lake and a grassy area,0.10108844328543891,0.17973158564688863,0.13333333333333333,0.2857142857142857,0.0,0.11521554337793123
tile_0248,a blur of a tree in the sky,a green wall with a white and black sign,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0249,a pink and green background with a black and white stripe,a green wall with a small patch of dirt,an aerial view of the site of the proposed site,0.0,0.09942659075715217,0.0,0.10526315789473685,0.0,0.10599213135093251
tile_0250,a close up of a flower with a blur effect,a green wall with a small patch of grass,a green and brown area with a small patch of grass,0.36193496721438384,0.7117665803704959,0.380952380952381,0.7999999999999999,0.14587439082056455,0.615218690896332
tile_0251,a close up of a pink flower,a bird is sitting on a rock,a large green field with a few trees,0.24767939992862334,0.24767939992862334,0.26666666666666666,0.26666666666666666,0.0,0.0
tile_0252,a green field with a white line in the middle,a green field with a dirt road and a white line,a river running through a lush green forest,0.3,0.2727272727272727,0.33333333333333326,0.3157894736842105,0.07874460345594508,0.07874460345594508
tile_0253,a black and white photo of a man in a suit,aerial view of the road leading to the village of the white horse,a satellite image of the site of the proposed site,0.18181818181818182,0.30769230769230765,0.1904761904761905,0.34782608695652173,0.10239766588500389,0.398825998901695
tile_0254,a black and white photo of a man in a suit,aerial view of the fields,a large field with a road and a road,0.36363636363636365,0.0,0.39999999999999997,0.0,0.06744304769296748,0.0
tile_0255,a man in a suit and tie is standing in front of a wall,aerial view of the farm,an aerial view of the farm fields,0.07142857142857141,0.6703200460356393,0.09523809523809523,0.8333333333333333,0.05612175491366004,0.7474073540060465
tile_0256,a black cat is looking at the camera,a green field,a satellite image of the site of the proposed site,0.19470019576785122,0.03232398928813501,0.22222222222222224,0.15384615384615383,0.10998569993173557,0.0
tile_0257,a green and white background,aerial view of a soccer field,an aerial view of the soccer field,0.0,0.7054014374088451,0.0,0.7692307692307692,0.0,0.7474073540060465
tile_0258,a white sign on a green field,an aerial view of a field with a small house,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0259,a white cat is standing in the grass,aerial photograph of the road leading to the village of stow,an aerial view of the farm and surrounding fields,0.11031211282307446,0.2727272727272727,0.11764705882352941,0.3,0.06804963087832473,0.28412133763832403
tile_0260,a person is doing a trick on a skateboard,aerial view of the farm,an aerial view of the countryside,0.0,0.6549846024623855,0.0,0.7272727272727272,0.0,0.5803329846765686
tile_0261,a man in a black shirt and a white shirt,a large field with a road and a small road,an aerial view of the countryside,0.0,0.0,0.0,0.0,0.0,0.0
tile_0262,a green leaf with a white background,aerial view of the green fields,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0263,a green stone with a white and black design,an aerial view of a green field,an aerial view of the lake and surrounding land,0.11111111111111109,0.4294155960430205,0.1111111111111111,0.5,0.06804963087832473,0.3808165329771115
tile_0264,a green flower,a large body of water,an island in the middle of a lake,0.06295853427918728,0.21952465443761057,0.18181818181818182,0.3076923076923077,0.0,0.10599213135093251
tile_0265,a small white dog,a green leaf on a tree,a large body of water,0.19470019576785122,0.16666666666666669,0.22222222222222224,0.1818181818181818,0.0,0.0
tile_0266,a small bird is flying over the sand,a green leaf on a tree,a large body of water,0.12500000000000003,0.16666666666666669,0.15384615384615385,0.1818181818181818,0.0,0.0
tile_0267,a green bush with a white background,a large green cake,a large body of water,0.14285714285714285,0.38940039153570244,0.16666666666666666,0.4444444444444445,0.0,0.17077611319011649
tile_0268,a white sand beach,a bird flying over a lush green forest,a river with a boat in it,0.11809163818525367,0.25,0.18181818181818182,0.26666666666666666,0.0,0.0
tile_0269,a white and black cat,a bird is flying over a green hill,a piece of cake,0.2,0.12500000000000003,0.22222222222222224,0.16666666666666666,0.0,0.0
tile_0270,a green and white logo on a white background,a bird flying over a lake with a green sky,a lake with a small body of water,0.2222222222222222,0.4,0.23529411764705882,0.4444444444444445,0.0,0.18443191662261307
tile_0271,a tree with green leaves,a large green area,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0272,a green and white object with a white stripe,a green wall with a white and black paint,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0273,a green substance with a white substance on it,a green wall with a white line,an aerial view of the amazon river,0.0,0.0,0.0,0.0,0.0,0.0
tile_0274,a green and white background with a white line,a river running through a lush green forest,an aerial view of a river and a forest,0.3333333333333333,0.4412484512922977,0.3333333333333333,0.47058823529411764,0.06804963087832473,0.18443191662261307
tile_0275,a blur of pink and green leaves,a green wall with a small patch of grass,a large green field,0.2857142857142857,0.2222222222222222,0.36363636363636365,0.30769230769230765,0.1362763414390864,0.12536693798731732
tile_0276,a man in a suit and tie is holding a microphone,a large body of water,a large field with a lot of grass,0.18181818181818182,0.32928698165641584,0.2105263157894737,0.4615384615384615,0.0,0.26055567105626243
tile_0277,a black and white cat sitting on top of a wooden table,a field with a large green field in the middle,a field with a soccer field in the middle,0.16666666666666669,0.8,0.1904761904761905,0.8421052631578948,0.0,0.7327068970668787
tile_0278,a man in a suit and tie is standing in front of a white wall,an aerial view of a field with a small house,an aerial view of the site of the proposed site,0.06666666666666667,0.4,0.08,0.4000000000000001,0.0735650445476246,0.2911650526086002
tile_0279,a cow is standing in the grass,an aerial view of the site of the proposed site,an aerial view of the site of the proposed site,0.09306272250443651,1.0,0.11764705882352941,1.0,0.11521554337793123,1.0
tile_0280,a blur of a tree in the sky,an aerial view of the site of the proposed site,oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique oblique,0.0,0.0,0.0,0.0,0.0,0.0
tile_0281,a close up of a flower,a satellite image of a green area,an aerial view of the site of the proposed site,0.08556951983876535,0.09306272250443651,0.125,0.11764705882352941,0.14438355527738675,0.12735952979479354
tile_0282,a bird is perched on a tree branch,an aerial view of a green field,an aerial view of the land that is being used for the development of the property,0.0459849301464303,0.15797316950260823,0.08333333333333333,0.34782608695652173,0.044498002753463425,0.27836127175686887
tile_0283,a small animal is standing in the grass,an aerial view of a golf course,an aerial view of the site of the proposed site,0.09735009788392564,0.37225089001774603,0.11111111111111112,0.47058823529411764,0.10599213135093251,0.35623391380599695
tile_0284,a green and red background with a black background,a green field with a small lake in the middle,a satellite image of the site of the proposed site,0.09942659075715217,0.2,0.10526315789473685,0.20000000000000004,0.0,0.10239766588500392
tile_0285,a man in a suit and tie,a large green field,an aerial view of the site of the former site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0286,a dog is sitting on the grass,a river running through a lush green forest,an aerial view of the river and surrounding farmland,0.10735389901075512,0.11031211282307446,0.125,0.11764705882352941,0.07397129483465995,0.07397129483465995
tile_0287,a white dog is walking on the grass,a river running through a lush green forest,a river running through a lush green forest,0.12500000000000003,1.0,0.125,1.0,0.0,1.0000000000000002
tile_0288,a blur of pink and green in the background,a green wall with a small patch of paint,an aerial view of the forest and the surrounding area,0.2982797722714565,0.09942659075715217,0.3157894736842105,0.10526315789473685,0.26382442999978734,0.058509704133672936
tile_0289,a blur of pink and green,a green wall with a small patch of grass,a satellite image of the area where the site of the proposed gold mine was located,0.06295853427918728,0.10209462756353925,0.18181818181818182,0.16,0.10401949844734915,0.0865679102321895
tile_0290,a blur of pink and green,a green wall with a small patch of grass,a satellite image of the area where the two bodies of the two bodies of the same bodies are found,0.03232398928813501,0.06546107295780162,0.15384615384615383,0.13793103448275865,0.11234277891542778,0.09349477497536718
tile_0291,a colorful background with a lot of small squares,a green and yellow wall with a small patch of grass,a large patch of land with trees and bushes,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5,0.15592892548708362,0.31125746752705374
tile_0292,a black and white cat is walking on the grass,a piece of cake,a large green heart shaped tree in the middle of a road,0.1637461506155964,0.06766764161830635,0.1818181818181818,0.25,0.05629715757507138,0.10371551133313005
tile_0293,a white and black striped pattern,a small river,a river in the middle of a lush green forest,0.08556951983876535,0.06464797857627003,0.125,0.30769230769230765,0.0,0.1505569696020495
tile_0294,a close up of a green eye with a black eyeliner,a bird flying over a body of water,the mississippi river is seen from space,0.0,0.0,0.0,0.0,0.0,0.0
tile_0295,a green leaf,a cake with a green frosting on top,a boat is in the water near a green island,0.06464797857627003,0.2920502936517768,0.30769230769230765,0.33333333333333326,0.1505569696020495,0.07874460345594508
tile_0296,a green tree with a white background,a piece of cake with a green frosting,an aerial view of the amazon river,0.0,0.12500000000000003,0.0,0.13333333333333333,0.0,0.0845798608014702
tile_0297,a blur of pink and green,a green and brown wall,an aerial view of a forest with a small house,0.17113903967753066,0.07357588823428847,0.25,0.13333333333333333,0.08704446792504217,0.0
tile_0298,a green field with a white sky in the background,a green and white background,an aerial view of the site of the proposed site,0.10000000000000002,0.0,0.10000000000000002,0.0,0.0986796179798696,0.0
tile_0299,a close up of a cell phone with a picture of a person,an aerial view of a farm and a river,a satellite image of a road in the countryside,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.3333333333333333,0.1321300690217955,0.07780894359285004
tile_0300,a white and green sign on a wall,aerial view of the fields,an aerial view of the site of the proposed site,0.0,0.2943035529371539,0.0,0.5333333333333333,0.0,0.5250790579579575
tile_0301,a white cup with a green lid,an aerial view of a green field with a road,an aerial view of the site of the proposed site,0.0,0.4,0.0,0.4000000000000001,0.0,0.2911650526086002
tile_0302,a white and black cat is sitting on a tree,an aerial view of the countryside,an aerial view of the site of the proposed site,0.0,0.4278475991938267,0.0,0.625,0.0,0.5800762373653504
tile_0303,a cat is sitting on a chair in the sun,a satellite image of a farm in the middle of a field,an aerial view of the site of the proposed site,0.10000000000000002,0.25,0.10000000000000002,0.2727272727272727,0.0986796179798696,0.29958005253357567
tile_0304,a green and white background with small white stars,a green wall with a small patch of grass,an aerial view of the site of the proposed site,0.0,0.09942659075715217,0.0,0.10526315789473685,0.0,0.10599213135093251
tile_0305,a green and pink background with a white line,a green wall with a white stripe,an aerial view of a road in the middle of a forest,0.15922918012750872,0.13986904558770089,0.1904761904761905,0.2105263157894737,0.0,0.0
tile_0306,a red flower in the middle of a field,a satellite image of a green field,an aerial view of the area where the proposed proposed site is located,0.14248453076221212,0.06062469223956427,0.18181818181818185,0.1,0.16248114548298237,0.05869868646731191
tile_0307,a red and white flower in a green field,a large green field with a small bird,an aerial view of the site of the proposed site,0.0,0.0,0.0,0.0,0.0,0.0
tile_0308,a green and white background with a white line,a river running through a lush green forest,a river in the middle of a forest,0.2222222222222222,0.5,0.23529411764705882,0.5,0.0,0.20199309249791841
tile_0309,a white dog is walking on the grass,a small boat is floating in the water,an aerial view of the amazon river,0.12500000000000003,0.12500000000000003,0.13333333333333333,0.13333333333333333,0.07780894359285004,0.07780894359285004
tile_0310,a green and red background with a small white dot,a green and yellow background with a small patch of grass,an aerial view of a forest,0.10000000000000002,0.18181818181818182,0.125,0.23529411764705885,0.0,0.08176804146599938
tile_0311,a green and white background with a white circle,a river running through a lush green forest,an aerial view of the river and surrounding land,0.11111111111111109,0.11031211282307446,0.1111111111111111,0.11764705882352941,0.05951439576030657,0.07397129483465995
tile_0312,a green and white circle with a white stripe,a green and white river,an aerial view of the river and surrounding land,0.11111111111111109,0.17973158564688863,0.1111111111111111,0.2857142857142857,0.05951439576030657,0.20608363501393825
tile_0313,a green substance,a green cake with a white frosting on top,an aerial view of the amazon river in brazil,0.0,0.0,0.0,0.0,0.0,0.0
tile_0314,a green and black background with a white background,a piece of green cake with a white frosting on top,an aerial view of the amazon rainforest,0.0,0.0909090909090909,0.0,0.1111111111111111,0.0,0.06804963087832473
tile_0315,a baseball player is throwing a ball,a river running through a lush green forest,a river running through a lush green forest,0.24767939992862334,1.0,0.26666666666666666,1.0,0.0,1.0000000000000002
tile_0316,a white bird is flying over a dirt road,a river running through a lush green forest,a river running through a lush green forest,0.2222222222222222,1.0,0.23529411764705882,1.0,0.0,1.0000000000000002
